x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
-10.281210,1.627412,1.362613,0.708787,-2.423656,1.223494,3.892760
-10.432855,1.451989,1.362120,0.712580,-2.152131,1.142585,3.843986
-10.534570,1.241826,1.270851,0.693549,-1.948850,0.604438,3.802087
-10.607729,1.011676,1.172360,0.701440,-1.833016,0.368948,3.766067
-10.661155,0.770198,1.082256,0.732944,-1.753894,0.276843,3.736196
-10.698314,0.522481,1.052808,0.823192,-1.688942,0.244259,3.710717
-10.720354,0.271467,0.982972,0.860028,-1.631238,0.215197,3.689721
-10.728767,0.019257,0.960860,0.918940,-1.579306,0.196892,3.673832
-10.724648,-0.233121,0.913772,0.917928,-1.530949,0.186496,3.663601
-10.708662,-0.485032,0.884236,0.908764,-1.484330,0.183056,3.659628
-10.681062,-0.735941,0.885178,0.911022,-1.438337,0.181517,3.662582
-10.642003,-0.985324,0.878983,0.883417,-1.392831,0.179226,3.673703
-10.591721,-1.232645,0.898651,0.857949,-1.347764,0.178106,3.696347
-10.530408,-1.477355,0.907104,0.801396,-1.302415,0.181614,3.734329
-10.458009,-1.718841,0.935273,0.755827,-1.255715,0.189093,3.790327
-10.374273,-1.956384,0.964878,0.709022,-1.207053,0.197569,3.862854
-10.278958,-2.189182,0.980132,0.652968,-1.156278,0.206433,3.949394
-10.171881,-2.416352,1.034635,0.641465,-1.103654,0.213035,4.047447
-10.053101,-2.636976,1.087008,0.639892,-1.050615,0.210698,4.154609
-9.923253,-2.850408,1.136477,0.645323,-0.998791,0.204476,4.268563
-9.783174,-3.056248,1.164990,0.642510,-0.948575,0.199161,4.386990
-9.633654,-3.254161,1.121074,0.578126,-0.900015,0.192457,4.507581
-9.475404,-3.444099,1.115375,0.569125,-0.855151,0.170462,4.628423
-9.309751,-3.626723,1.146949,0.605351,-0.815140,0.154157,4.747578
-9.137762,-3.802448,1.102923,0.574077,-0.779127,0.138809,4.863249
-8.960372,-3.971747,1.091778,0.578522,-0.747141,0.122072,4.975187
-8.778493,-4.135228,1.046717,0.553683,-0.719214,0.106304,5.083508
-8.592905,-4.293529,1.025695,0.555605,-0.695199,0.090558,5.188356
-8.404312,-4.447337,0.998867,0.551733,-0.674885,0.076365,5.289873
-8.213324,-4.597284,0.972587,0.548113,-0.657929,0.063256,5.388187
-8.020441,-4.743990,0.939302,0.537698,-0.644130,0.050580,5.483442
-7.826052,-4.888118,0.938774,0.561626,-0.633177,0.039895,5.575808
-7.630390,-5.030284,0.924067,0.574033,-0.623971,0.036220,5.665443
-7.433536,-5.170699,0.892537,0.569663,-0.615258,0.035852,5.752449
-7.235534,-5.309358,0.895931,0.593369,-0.606692,0.035003,5.836949
-7.036328,-5.446363,0.883705,0.596595,-0.598330,0.034117,5.919118
-6.835653,-5.581952,0.863481,0.588019,-0.589788,0.036383,5.999116
-6.633228,-5.716137,0.880505,0.622095,-0.580267,0.042041,6.076936
-6.429030,-5.848514,0.822698,0.602302,-0.568715,0.052937,6.152421
-6.222946,-5.978372,0.829487,0.645713,-0.554025,0.067664,6.225425
-6.014540,-6.104941,0.810024,0.649076,-0.536110,0.079233,6.295916
-5.803396,-6.227649,0.811447,0.656453,-0.515521,0.089372,6.363918
-5.589246,-6.345925,0.788100,0.622400,-0.492551,0.098423,6.429425
-5.371942,-6.459197,0.769720,0.577680,-0.467234,0.108262,6.492401
-5.151442,-6.566793,0.794650,0.567150,-0.439120,0.121006,6.552769
-4.927719,-6.667852,0.754339,0.489561,-0.407421,0.137341,6.610432
-4.700669,-6.761333,0.738296,0.448804,-0.370199,0.194683,6.665331
-4.505111,-6.831863,0.613050,0.309550,-0.456456,-0.735574,6.717481
-4.252837,-6.981238,0.472675,0.292425,-0.292301,1.754487,6.768232
-3.962785,-6.995060,0.597190,0.307710,-0.130107,-0.772558,6.816015
-3.759291,-7.045816,0.645661,0.379739,-0.221903,0.181186,6.860722
-3.517202,-7.095592,0.732351,0.497549,-0.188946,0.111716,6.902942
-3.273254,-7.138760,0.714868,0.517532,-0.163647,0.092568,6.942754
-3.027728,-7.176415,0.739271,0.588929,-0.143977,0.065876,6.980208
-2.780924,-7.210138,0.756825,0.667575,-0.130013,0.046430,7.015310
-2.533723,-7.241007,0.781354,0.723846,-0.117817,0.051548,7.047760
-2.286405,-7.268671,0.775946,0.721454,-0.106082,0.042705,7.077458
-2.038776,-7.293709,0.763661,0.697839,-0.096546,0.033918,7.104537
-1.790856,-7.316664,0.772377,0.683123,-0.089368,0.023734,7.129021
-1.542653,-7.338165,0.755770,0.639030,-0.084679,0.013918,7.150944
-1.294329,-7.358810,0.717427,0.582573,-0.081739,0.009687,7.170285
-1.046015,-7.378851,0.716137,0.585263,-0.079655,0.007038,7.187023
-0.797612,-7.398460,0.751169,0.628431,-0.078493,0.002294,7.201225
-0.548931,-7.417949,0.743283,0.634317,-0.078486,-0.002229,7.212987
-0.299798,-7.437612,0.694232,0.605768,-0.079432,-0.005308,7.222394
-0.048713,-7.457766,0.682691,0.618009,-0.077763,0.020600,7.229552
0.176395,-7.474717,0.723440,0.675060,-0.029138,0.346851,7.222845
