x_m,y_m
-0.464000,-0.525000
-0.514000,-0.525000
-0.564000,-0.525000
-0.614000,-0.525000
-0.664000,-0.525000
-0.714000,-0.525000
-0.764000,-0.525000
-0.814000,-0.525000
-0.864000,-0.525000
-0.914000,-0.525000
-0.964000,-0.525000
-1.014000,-0.525000
-1.064000,-0.525000
-1.114000,-0.525000
-1.164000,-0.525000
-1.214000,-0.525000
-1.264000,-0.525000
-1.314000,-0.525000
-1.364000,-0.525000
-1.414000,-0.525000
-1.464000,-0.525000
-1.514000,-0.525000
-1.564000,-0.525000
-1.614000,-0.525000
-1.664000,-0.525000
-1.714000,-0.525000
-1.764000,-0.575000
-1.814000,-0.575000
-1.864000,-0.575000
-1.914000,-0.575000
-1.964000,-0.575000
-2.014000,-0.575000
-2.064000,-0.575000
-2.114000,-0.575000
-2.164000,-0.575000
-2.214000,-0.575000
-2.264000,-0.575000
-2.314000,-0.575000
-2.364000,-0.575000
-2.414000,-0.575000
-2.464000,-0.575000
-2.514000,-0.575000
-2.564000,-0.575000
-2.614000,-0.575000
-2.664000,-0.575000
-2.714000,-0.575000
-2.764000,-0.575000
-2.814000,-0.575000
-2.864000,-0.575000
-2.914000,-0.575000
-2.964000,-0.575000
-3.014000,-0.575000
-3.064000,-0.575000
-3.114000,-0.575000
-3.164000,-0.575000
-3.214000,-0.575000
-3.264000,-0.575000
-3.314000,-0.575000
-3.364000,-0.575000
-3.414000,-0.575000
-3.464000,-0.575000
-3.514000,-0.575000
-3.564000,-0.575000
-3.614000,-0.575000
-3.664000,-0.575000
-3.714000,-0.575000
-3.764000,-0.575000
-3.814000,-0.575000
-3.864000,-0.575000
-3.914000,-0.575000
-3.964000,-0.575000
-4.014000,-0.575000
-4.064000,-0.575000
-4.114000,-0.575000
-4.164000,-0.575000
-4.214000,-0.575000
-4.264000,-0.575000
-4.314000,-0.575000
-4.364000,-0.575000
-4.414000,-0.575000
-4.464000,-0.575000
-4.514000,-0.575000
-4.564000,-0.575000
-4.614000,-0.575000
-4.664000,-0.575000
-4.714000,-0.575000
-4.764000,-0.575000
-4.814000,-0.575000
-4.864000,-0.575000
-4.914000,-0.575000
-4.964000,-0.575000
-5.014000,-0.575000
-5.064000,-0.575000
-5.114000,-0.575000
-5.164000,-0.575000
-5.214000,-0.575000
-5.264000,-0.575000
-5.314000,-0.575000
-5.364000,-0.575000
-5.414000,-0.575000
-5.464000,-0.575000
-5.514000,-0.575000
-5.564000,-0.575000
