x_m,y_m,psi_rad,v_mps
-10.173394543084552,1.5273598624956193,-2.595211502694086,6.952562297548623
-10.262752805408487,1.455757840675739,-2.28883784263396,6.897524055988109
-10.323868517507329,1.354025249292967,-1.9876182626830396,6.838476210647095
-10.363659949425738,1.206601397548184,-1.7566696143322802,6.786497917987927
-10.380017110985065,1.016536041177733,-1.6074264896481152,6.754135094953237
-10.375243106340207,0.797186568984041,-1.520475352511812,6.752817125207939
-10.355833187201597,0.5608441238772823,-1.472891412549495,6.787495471159957
-10.327445875345408,0.3146414922616758,-1.4495244830059357,6.855903478343528
-10.294885878042322,0.061699701030171195,-1.4425626723870122,6.951411062186857
-10.261572852350747,-0.19618125022306954,-1.446833181736095,6.999999578150075
-10.230253726269254,-0.4571721555838528,-1.4572452360425339,6.999999583664931
-10.20205911632009,-0.7179912419382601,-1.4660517442850955,6.999999585645759
-10.17580306165505,-0.9749034757685908,-1.465487911781182,6.999999583529829
-10.148362829405556,-1.2263851401620518,-1.453354595964632,6.999999578251821
-10.117209138174346,-1.4722365734043272,-1.4301977129048031,6.9999995707123475
-10.079986435702507,-1.7109192516056848,-1.3933880253124733,6.999999561835621
-10.033531667958217,-1.9407362707431925,-1.3409263079647542,6.999999552603585
-9.974839246041544,-2.1618194447945682,-1.2757783991223184,6.999999544027359
-9.901738604943851,-2.375196959286307,-1.2033514090733577,6.999999537045852
-9.813445646170296,-2.5813641708358386,-1.1284822246627164,6.9999995323798805
-9.709769807855919,-2.7805048266514856,-1.0536013408296034,6.9999995304011025
-9.591041503116069,-2.9721906299273857,-0.9811765544904357,6.999999531080771
-9.457934979923161,-3.1566851241825047,-0.9127069127811693,6.999999534046338
-9.311345518890143,-3.3337315933050014,-0.8499468939014688,6.999999538718188
-9.152288728523738,-3.504253009345915,-0.7945416726074376,6.9999995444632
-8.982125291159884,-3.6687756839758525,-0.7469363485694868,6.99999955071022
-8.802367358238573,-3.8280136313391155,-0.707045042368789,6.9999995570073335
-8.614704701646154,-3.982561501185768,-0.6740186084977167,6.99999956302846
-8.42061941389806,-4.132850587931686,-0.646292238699852,6.999999568549695
-8.22125742841219,-4.279313172664434,-0.6230614539376759,6.999999573416602
-8.017233375334222,-4.4226332211510595,-0.604211670397105,6.999999577521077
-7.808727715799929,-4.56405936288372,-0.5912638689180364,6.999999580798059
-7.596424748918215,-4.705110593415515,-0.5841249194364144,6.99999958324288
-7.383064680725711,-4.8454703102781345,-0.5779846630147998,6.999999584936735
-7.169905857162598,-4.983321520410769,-0.5682093403595632,6.999999586057692
-6.9561959733470475,-5.11804027138081,-0.5560429708071718,6.999999586854219
-6.740951962445993,-5.24987334434449,-0.5431278776803224,6.999999587572855
-6.523783452410463,-5.379107984315375,-0.5312093550407234,6.999999588355971
-6.304536295460714,-5.506240083331122,-0.5208203520661839,6.999999589148901
-6.082855297589273,-5.632074256758468,-0.513854690908584,6.999999589662972
-5.8585241084014825,-5.757920604837754,-0.511743335845244,6.99999958941978
