2.751791399840357144e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.102933331660311378e+00,1.375764434516290269e+00,1.193896673590756768e-01,3.102933331660311378e+00,1.605371986697505179e-02,7.504244678041032124e-01,3.635156854655601233e-01
2.801806533061870219e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.125019468494983244e+00,2.168469279319299670e+00,1.177236560400491544e-01,3.125019468494983244e+00,1.590917544446043830e-02,7.664781876710782260e-01,3.583955344362249607e-01
2.851831321415569054e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.159518026705596672e+00,2.500000000000007105e+00,1.151896622331207293e-01,3.159518026705596672e+00,1.572449647151325999e-02,7.823873631155386921e-01,3.506116714744847429e-01
2.901902469537432694e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.198829267884379934e+00,2.499999999999994671e+00,1.120356909697153985e-01,3.198829267884379934e+00,1.553358596901922503e-02,7.981118595870519972e-01,3.409297385061117458e-01
2.951992284034807845e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.237663232806927915e+00,2.500000000000009326e+00,1.086098379883321807e-01,3.237663232806927915e+00,1.534946461255882501e-02,8.136454455560712118e-01,3.304209699730172867e-01
3.002289745673967669e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.276036894338325123e+00,2.499999999999997335e+00,1.052364562091566841e-01,3.276036894338325123e+00,1.517173930283687890e-02,8.289949101686300281e-01,3.200808264222125277e-01
3.052574268017516967e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.313966242595417278e+00,2.499999999999996447e+00,1.021167762606130791e-01,3.313966242595417278e+00,1.500004808650070437e-02,8.441666494714669122e-01,3.105248952176036803e-01
3.102659939180013815e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.351466362811668986e+00,2.499999999999992895e+00,9.929738880723380789e-02,3.351466362811668986e+00,1.483405705336733084e-02,8.591666975579675958e-01,3.018940532818104594e-01
3.152947282495879744e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.388551505445087209e+00,2.499999999999994227e+00,9.670053626376025335e-02,3.388551505445087209e+00,1.467345760327848532e-02,8.740007546113349735e-01,2.939487373616961885e-01
3.203221830283133897e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.425235149453283334e+00,2.500000000000015543e+00,9.420835784025433091e-02,3.425235149453283334e+00,1.451796403164466905e-02,8.886742122146135126e-01,2.863274463830488559e-01
3.253252992333298454e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.461530059532395232e+00,2.499999999999991562e+00,9.175328156319118023e-02,3.461530059532395232e+00,1.436731139067171613e-02,9.031921762462581382e-01,2.788231261210006307e-01
3.303471515468486164e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.497448338009074398e+00,2.500000000000011546e+00,8.934999663141671156e-02,3.497448338009074398e+00,1.422125358982395844e-02,9.175594876369298492e-01,2.714803978669599882e-01
3.353718386798593798e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.533001471983634456e+00,2.500000000000001332e+00,8.709100123367183310e-02,3.533001471983634456e+00,1.407956170452705734e-02,9.317807412267538059e-01,2.645813995276209973e-01
3.403775503377820755e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.568200376244952121e+00,2.500000000000003109e+00,8.514435313202649291e-02,3.568200376244952121e+00,1.394202246665726154e-02,9.458603029312808719e-01,2.586384987654854473e-01
3.454020583041862213e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.603055432411595316e+00,2.500000000000014655e+00,8.370634949963248750e-02,3.603055432411595316e+00,1.380843691416703059e-02,9.598023253979380831e-01,2.542497037339304100e-01
3.504424908273594319e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.637576524697013092e+00,2.500000000000000888e+00,8.289368864801555103e-02,3.637576524697013092e+00,1.367861918039227700e-02,9.736107623121050825e-01,2.517699278162502385e-01
3.554614518011375068e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.671773072647993796e+00,2.499999999999997780e+00,8.267061914541673495e-02,3.671773072647993796e+00,1.355239540628013981e-02,9.872893814924973421e-01,2.510893060457015658e-01
3.604608167521200723e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.705654061163694113e+00,1.225879927637488542e+00,8.286083116138232008e-02,3.705654061163694113e+00,1.346047118460944221e-02,1.000841776898777402e+00,2.516696726333247924e-01
3.654608056876908151e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.722154982605449636e+00,-8.602009864164766872e-02,8.317445776218305997e-02,3.722154982605449636e+00,1.343271993741382113e-02,1.014302248083386759e+00,2.526266364695681221e-01
3.704790354456498847e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.720999498711407671e+00,1.012145590361358316e+00,8.322588403008226998e-02,3.720999498711407671e+00,1.341034687029447371e-02,1.027734968020800554e+00,2.527835573896647370e-01
3.755120816679028639e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.734572722161392466e+00,2.500000000000008438e+00,8.262477260331094198e-02,3.734572722161392466e+00,1.332653368319003211e-02,1.041145314891094964e+00,2.509494238183845871e-01
3.805404614828921339e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.767889056369367662e+00,2.499999999999975575e+00,8.113736080746246360e-02,3.767889056369367662e+00,1.320972644461319671e-02,1.054471848574284998e+00,2.464117596167225144e-01
3.855533909644387247e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.800913372480900332e+00,2.500000000000008438e+00,7.876978957504812695e-02,3.800913372480900332e+00,1.309593785385021469e-02,1.067681575018898155e+00,2.391912384755199572e-01
3.905684614443327263e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.833653217115525980e+00,2.499999999999991562e+00,7.570264124556735919e-02,3.833653217115525980e+00,1.298504009029532828e-02,1.080777512872748369e+00,2.298411758325535348e-01
