x_m,y_m,psi_rad,v_mps
-0.8282845739308868,-4.472142897720129,2.6460216836346544,3.356118405334342
-0.8722359741020278,-4.449032749173954,2.6677722523884344,3.2959981056168983
-0.9166493017337223,-4.426831105119559,2.6842175741763095,3.2427090193566293
-0.9616360977424998,-4.405031461129289,2.6974956367962384,3.2274227093741903
-1.0067878902670993,-4.383943589785342,2.722696501349623,3.2430380418930347
-1.0524838618052896,-4.364581565656495,2.7497996838845284,3.2732007335755853
-1.0985270319574085,-4.346041344677518,2.7556620022894505,3.2941731665818135
-1.1447706825230781,-4.327084885733102,2.7634600265878584,3.2445989803201627
-1.1912560796437535,-4.30920481795304,2.77998145597652,3.1823725904898215
-1.2379535878199142,-4.291839063072436,2.787244362106206,3.118904946661112
-1.2848595783436672,-4.274574889139098,2.809621795423315,3.0541186663116755
-1.3321490066873831,-4.259367222925661,2.8452007985693437,2.9879279759592037
-1.3798906165503175,-4.245553623082431,2.8598978031469584,2.9202373792426397
-1.427881248294911,-4.2316632488856145,2.8712825452570994,2.853209405295587
-1.4760611250165505,-4.218905542084437,2.8924014553719126,2.7956094582226676
-1.5244966319789142,-4.2070765115864805,2.9133269948478584,2.7498290153806537
-1.5731905729621964,-4.196340945478923,2.945037500623199,2.718222746871959
-1.6222083446852225,-4.187619557012968,2.9761584054683285,2.7004577072428866
-1.6715039667820548,-4.179926523169767,2.997653195164658,2.6922115286796298
-1.7209734840997577,-4.173304356023452,3.0188366664088404,2.6866435369147483
-1.7705853224597252,-4.167702229006762,3.0399932672307814,2.6787046664925236
-1.820316388533661,-4.163176305172099,3.061984882675134,2.6698077583682
-1.8701469960322263,-4.159759560396747,3.0840323214733423,2.669017095247836
-1.9200537193182619,-4.157429042624194,3.1143341646768903,2.689529945456163
-1.9700234217408243,-4.157036405462902,-3.1396057250320277,2.735603379786902
-2.0200118203895134,-4.157627652491156,-3.110972198885935,2.780913586485134
-2.0699770942038183,-4.16009798928235,-3.0836042680505438,2.8254972835757073
-2.119884942264629,-4.163425633911084,-3.067337257745386,2.8693883361249295
-2.1697403136580076,-4.167519592219705,-3.0610306527657434,2.912618057261522
-2.2195692219182335,-4.171473818006998,-3.0544922338690372,2.955215469552427
-2.2693683707672987,-4.176219248877522,-3.0397866581134485,2.9972075329342913
-2.3190976299148445,-4.181641558673472,-3.018005242941187,3.0386193442868343
-2.3687074493303526,-4.188559198612195,-2.9985757255068606,3.079474312844684
-2.4181950424322705,-4.195911591449008,-2.9979986270902073,3.1197943149294844
-2.4676690756766404,-4.202867977867151,-2.9876245251884326,3.1595998309061892
-2.5170669258839524,-4.211256156053609,-2.969700034114669,3.198910066797519
-2.5663270626724213,-4.219995581087335,-2.971505747915221,3.2377430626062034
-2.615597714177289,-4.228178453388627,-2.982138419856002,3.27611578907869
-2.6649518550407896,-4.235856373857984,-2.974604922035925,3.3140442343829353
-2.714247995294353,-4.244806687029891,-2.9582562270535684,3.351543481956167
-2.763366482880426,-4.254104270580411,-2.948567307963303,3.3886277805977683
-2.8123954729495333,-4.263990486757786,-2.932526967177632,3.425310607731078
-2.8613057597710156,-4.274883643389521,-2.9182541446280212,3.4616047266305747
-2.9100185587541643,-4.286163374841752,-2.897780891701669,3.4975222383034574
-2.9585484044399744,-4.299073775065878,-2.8880544546739477,3.5330746286235333
-3.007005957770879,-4.311294190325744,-2.8843751594519773,3.568272811237869
-3.0553093021995092,-4.324526179722622,-2.8717429289470484,3.6031271667005447
-3.1035479738322995,-4.337997360255541,-2.873178625995314,3.6376475782312374
-3.1517628254629435,-4.35105585956255,-2.8708177751382755,3.671843464447753
-3.1999036755049137,-4.364744984737191,-2.862422463822629,3.7057238093797236
-3.247969068962313,-4.378633967534396,-2.8579853504108184,3.7392971900344936
-3.2959673285981084,-4.392744079419632,-2.85356204973023,3.7725718017548653
