s_m,ey_m,epsi_rad,v_mps,a_mps2,delta_rad,sdot_mps,dt_s,t_s,curvature_1pm
16.751963524817768,0.0,0.0,3.863076031138687,2.4999999999999827,0.019270500508175383,3.863076031138687,0.012886961626686944,5.740113857577786,0.058402685586089464
16.80205819924547,0.0,0.0,3.8952934352054043,-3.10491529842796,0.027386957754910395,3.8952934352054043,0.012899990652326278,5.753000819204472,0.08301153625515899
16.852106364549876,0.0,0.0,3.8552400568794187,-4.0000000000000195,0.036232374631885556,3.8552400568794187,0.013055423849202046,5.765900809856799,0.10984314565964269
16.90199358552655,0.0,0.0,3.8030183614826103,-4.000000000000016,0.044961910043252014,3.8030183614826103,0.013237209885758107,5.778956233706001,0.1363400984733953
16.951858399340505,0.0,0.0,3.7500695219395777,-4.000000000000003,0.05292013887356591,3.7500695219395777,0.013426807915490216,5.792193443591759,0.16051392712591744
17.001569675701507,0.0,0.0,3.6963622902776168,-4.000000000000008,0.059928987854546624,3.6963622902776168,0.013624794018644887,5.805620251507249,0.18182071433703187
17.051351750006436,0.0,0.0,3.641863114203037,-4.000000000000002,0.06630574864602229,3.641863114203037,0.013831805564886274,5.819245045525894,0.20122148440137022
17.10135446529387,0.0,0.0,3.586535891943492,-3.999999999999992,0.0725777637840947,3.586535891943492,0.01404854986082374,5.83307685109078,0.22031960027752023
17.151227700264126,0.0,0.0,3.530341692500197,-3.9999999999999947,0.07915747575562959,3.530341692500197,0.014275814337254463,5.847125400951604,0.2403734008752159
17.20095627548358,0.0,0.0,3.4732384351511794,-3.9999999999999867,0.08618722551760277,3.4732384351511794,0.01451447861100335,5.861401215288858,0.2618220240201517
17.250671384080245,0.0,0.0,3.415180520707166,-3.9999999999999982,0.09345519640976586,3.415180520707166,0.01476552884320604,5.875915693899861,0.2840249260167534
17.300478718137732,0.0,0.0,3.356118405334342,-4.000000000000005,0.10033394577954782,3.356118405334342,0.015030074929360905,5.890681222743067,0.305066639477352
17.350256444899273,0.0,0.0,3.2959981056168983,-3.4850512249460324,0.10592041561994948,3.2959981056168983,0.015290761260214841,5.905711297672428,0.3221767064731072
17.399908946518895,0.0,0.0,3.2427090193566293,-0.9892243362050547,0.10940281158315372,3.2427090193566293,0.015452824423104658,5.921002058932643,0.33285270087365376
17.449729864456348,0.0,0.0,3.2274227093741903,1.0105677881504356,0.11043322697127327,3.2274227093741903,0.015452038647920822,5.936454883355748,0.3360132035990222
17.499640544962457,0.0,0.0,3.2430380418930347,1.9658306036242779,0.10938079042375447,3.2430380418930347,0.015343484645595373,5.951906922003669,0.33278516513525075
17.549363553416715,0.0,0.0,3.2732007335755853,1.3775886803918902,0.10738971496569596,3.2732007335755853,0.015224016649339811,5.967250406649264,0.3266801638019191
17.59899381208592,0.0,0.0,3.2941731665818135,-3.2421328403130194,0.10603692834539351,3.2941731665818135,0.01529060920800041,5.982474423298604,0.32253377070628536
17.648800584425317,0.0,0.0,3.2445989803201627,-3.9999999999999876,0.10663631890655059,3.2445989803201627,0.015556597457585357,5.997765032506605,0.3243707997857084
17.698689475939208,0.0,0.0,3.1823725904898215,-4.000000000000001,0.10968776852344435,3.1823725904898215,0.0158669109571774,6.0133216299641905,0.33372665244348476
17.74850243071652,0.0,0.0,3.118904946661112,-4.000000000000015,0.11483339290034494,3.118904946661112,0.016196570087359023,6.029188540921368,0.34951765991452144
17.798404452064666,0.0,0.0,3.0541186663116755,-4.0,0.12121677582831875,3.0541186663116755,0.016547672588117956,6.045385111008727,0.3691332907761328
17.848222112934423,0.0,0.0,2.9879279759592037,-3.9999999999999902,0.1279810965989551,2.9879279759592037,0.016922649179141033,6.061932783596845,0.38995286687093866
17.89790393080114,0.0,0.0,2.9202373792426397,-3.8705284712588077,0.13462043764583634,2.9202373792426397,0.0173175250989055,6.078855432775986,0.4104230401524888
17.94773407293623,0.0,0.0,2.853209405295587,-3.2543086474427034,0.1409372456744668,2.853209405295587,0.01769959561708521,6.0961729578748916,0.4299329695805358
17.99763118437449,0.0,0.0,2.7956094582226676,-2.539188179273291,0.1467225301561765,2.7956094582226676,0.018029558902214218,6.1138725534919764,0.4478319165491837
18.04747855144494,0.0,0.0,2.7498290153806537,-1.7285615544600192,0.15157469475510912,2.7498290153806537,0.01828472259327106,6.131902112394191,0.462867474270632
18.09733657657178,0.0,0.0,2.718222746871959,-0.9628058683000217,0.15506414288787493,2.718222746871959,0.018451320472775184,6.150186834987462,0.47369408249257117
18.14715161416405,0.0,0.0,2.7004577072428866,-0.44477003997629627,0.15707775062027887,2.7004577072428866,0.018540319315789117,6.168638155460237,0.4799470031916904
18.1969887405462,0.0,0.0,2.6922115286796298,-0.2995486962079226,0.15802555817572547,2.6922115286796298,0.018587935235133114,6.187178474776026,0.48289163800990365
18.24688733206676,0.0,0.0,2.6866435369147483,-0.42602553732567133,0.1586703159611045,2.6866435369147483,0.018634728969676634,6.205766410011159,0.48489527026825324
18.29680363303826,0.0,0.0,2.6787046664925236,-0.4759388116389354,0.15959634425979516,2.6787046664925236,0.01869338643277799,6.224401138980835,0.4877736951836762
18.346732557709764,0.0,0.0,2.6698077583682,-0.04221979912935974,0.16064362201696858,2.6698077583682,0.018727306540261827,6.243094525413613,0.49103004092023705
18.396671552566502,0.0,0.0,2.669017095247836,1.0993907113875063,0.16073718278054672,2.669017095247836,0.018658380497355957,6.261821831953875,0.49132100709694404
18.44662294438603,0.0,0.0,2.689529945456163,2.500000000000011,0.15833559467241484,2.689529945456163,0.01842937373229559,6.280480212451231,0.4838550477398844
18.4965797156616,0.0,0.0,2.735603379786902,2.5,0.1522873905431591,2.735603379786902,0.01812408267929282,6.298909586183527,0.46507778797286436
18.546558864853164,0.0,0.0,2.780913586485134,2.499999999999989,0.14255035418973544,2.780913586485134,0.01783347883622931,6.31703366886282,0.43492071940538335
18.596559139688217,0.0,0.0,2.8254972835757073,2.500000000000006,0.13031984032059735,2.8254972835757073,0.01755642101968884,6.334867147699049,0.3971595113000014
18.646579778082852,0.0,0.0,2.8693883361249295,2.5000000000000075,0.11751695648924385,2.8693883361249295,0.01729188845463691,6.352423568718738,0.3577604261743926
18.69659922466622,0.0,0.0,2.912618057261522,2.5000000000000013,0.10592018059430056,2.912618057261522,0.017038964916362066,6.369715457173375,0.32217598622378874
18.74660354667267,0.0,0.0,2.955215469552427,2.4999999999999893,0.09636366647428497,2.955215469552427,0.016796825352745764,6.386754422089737,0.2929183479664118
18.796607131017534,0.0,0.0,2.9972075329342913,2.5000000000000018,0.08844860359788893,2.9972075329342913,0.016564724541017196,6.403551247442483,0.26872720215536794
18.846630343001074,0.0,0.0,3.0386193442868343,2.49999999999999,0.08100644107334022,3.0386193442868343,0.016341987423140015,6.4201159719835,0.2460124141352892
18.896681633916522,0.0,0.0,3.079474312844684,2.5000000000000133,0.07304055303746058,3.079474312844684,0.016128000833920013,6.43645795940664,0.22172945265451074
18.94674142567364,0.0,0.0,3.1197943149294844,2.4999999999999853,0.0644846924948694,3.1197943149294844,0.01592220639068201,6.45258596024056,0.19567946400633562
18.996736787090647,0.0,0.0,3.1595998309061892,2.4999999999999933,0.05634773466350563,3.1595998309061892,0.015724094356532034,6.468508166631242,0.17093165590393247
19.04676454188783,0.0,0.0,3.198910066797519,2.4999999999999862,0.050322863994864006,3.198910066797519,0.01553319832347375,6.484232260987774,0.15262238217686325
19.096831380189563,0.0,0.0,3.2377430626062034,2.4999999999999925,0.04806022640745024,3.2377430626062034,0.015349090588994632,6.499765459311248,0.14574928352363795
19.146818079392453,0.0,0.0,3.27611578907869,2.4999999999999916,0.05029786629317589,3.27611578907869,0.015171378121698227,6.515114549900242,0.1525464395068212
19.19676408628244,0.0,0.0,3.3140442343829353,2.5000000000000178,0.05630716157278704,3.3140442343829353,0.01499969902929255,6.53028592802194,0.1708083162280241
19.246785022195574,0.0,0.0,3.351543481956167,2.499999999999994,0.06408766740412307,3.351543481956167,0.014833719456640575,6.545285627051233,0.1944713718305895
19.296831062767247,0.0,0.0,3.3886277805977683,2.500000000000002,0.07113327526995263,3.3886277805977683,0.014673130853323876,6.560119346507873,0.21591968293260994
19.346833426566555,0.0,0.0,3.425310607731078,2.499999999999993,0.07525033774697502,3.425310607731078,0.014517647559798738,6.574792477361197,0.2284627214044629
19.396893101685833,0.0,0.0,3.4616047266305747,2.5000000000000098,0.07517709815797638,3.4616047266305747,0.014367004669153026,6.5893101249209955,0.22823952297851174
19.446947831352475,0.0,0.0,3.4975222383034574,2.5000000000000075,0.07092922350729092,3.4975222383034574,0.014220956128030295,6.603677129590149,0.2152982139421149
19.49705096102701,0.0,0.0,3.5330746286235333,2.499999999999987,0.06369215905686357,3.5330746286235333,0.014079273045734447,6.617898085718179,0.19326795610378766
19.547146154047194,0.0,0.0,3.568272811237869,2.499999999999985,0.05525243277013741,3.568272811237869,0.013941742185070268,6.631977358763913,0.1676022029283719
19.59717238776022,0.0,0.0,3.6031271667005447,2.5000000000000195,0.047298463688833975,3.6031271667005447,0.013808164612276989,6.645919100948983,0.14343565590523533
19.647255868443732,0.0,0.0,3.6376475782312374,2.5000000000000155,0.04089460133142917,3.6376475782312374,0.013678354486606197,6.659727265561259,0.12399216223725756
19.69727363044469,0.0,0.0,3.671843464447753,2.500000000000019,0.036220817489440976,3.671843464447753,0.013552137972788078,6.673405620047865,0.10980807801440522
19.74727327209399,0.0,0.0,3.7057238093797236,2.499999999999998,0.03266699896189451,3.7057238093797236,0.013429352261908013,6.686957758020653,0.09902613313028949
19.797313739037175,0.0,0.0,3.7392971900344936,2.5000000000000115,0.029288614746812144,3.7392971900344936,0.013309844688148626,6.700387110282561,0.08877876495997557
19.847344166650394,0.0,0.0,3.7725718017548653,2.4999999999999782,0.025334979141550786,3.7725718017548653,0.013193471930498227,6.713696954970709,0.07678909408091235
19.897372094876786,0.0,0.0,3.8055554815811106,2.4999999999999982,0.020527743392168656,3.8055554815811106,0.013080099289931733,6.726890426901208,0.0622140220046693
19.94739689704485,0.0,0.0,3.83825572980594,2.499999999999998,0.01505979103021059,3.83825572980594,0.01296960003377362,6.739970526191139,0.04563918072782342
19.997484662170812,0.0,0.0,3.870679729890374,2.500000000000013,0.009392977799813372,3.870679729890374,0.01286185479998576,6.752940126224913,0.028464406214781048
20.04748779120302,0.0,0.0,3.9028343668903385,2.4999999999999907,0.003911221406020711,3.9028343668903385,0.012756751055012797,6.765801981024898,0.011852246516096654
20.097407875429507,0.0,0.0,3.9347262445278703,2.4999999999999862,-0.0013756700890520293,3.9347262445278703,0.012654182599585864,6.778558732079911,-0.004168699869262573
20.14738806698965,0.0,0.0,3.966361701026835,2.4999999999999925,-0.0068307116182629085,3.966361701026835,0.012554049117550153,6.791212914679496,-0.020699448052851614
20.197428661749036,0.0,0.0,3.99774682382071,0.18023611198677533,-0.012939171031931996,3.99774682382071,0.012501247138837577,6.803766963797046,-0.039211797519873935
20.24745823178448,0.0,0.0,4.0,0.0,-0.02005807187175745,4.0,0.012497726199804497,6.816268210935884,-0.060790188689856146
20.297403454426483,0.0,0.0,4.0,-2.3574516055076256,-0.0282697937976205,4.0,0.012544095603368978,6.828765937135689,-0.08568887000642417
20.34733038050644,0.0,0.0,3.9704279016801967,-3.9999999999999947,-0.037289042837659075,3.9704279016801967,0.012671694264742923,6.841310032739058,-0.11304950178176511
20.397309210935667,0.0,0.0,3.919741124621225,-4.000000000000002,-0.046453593734024086,3.919741124621225,0.012837714798467507,6.8539817270038,-0.14086980980320427
20.447277444467396,0.0,0.0,3.868390265427355,-4.0000000000000195,-0.05490267118367243,3.868390265427355,0.013010436974143882,6.866819441802268,-0.16653909761279748
20.497235292408625,0.0,0.0,3.816348517530779,-4.000000000000011,-0.061923382910685956,3.816348517530779,0.013190324172845012,6.879829878776412,-0.1878868273088905
20.547118297120935,0.0,0.0,3.763587220839399,-4.000000000000005,-0.06725374037928036,3.763587220839399,0.013377885912516521,6.893020202949256,-0.2041070359400053
20.596991102994288,0.0,0.0,3.710075677189333,-4.0,-0.07113724042311972,3.710075677189333,0.013573683927683766,6.906398088861773,-0.21593175955568875
20.64697626584041,0.0,0.0,3.655780941478598,-4.000000000000002,-0.07415481945423134,3.655780941478598,0.01377833925800342,6.919971772789457,-0.22512437372618802
20.69690501451282,0.0,0.0,3.600667584446584,-3.9999999999999987,-0.07699398913505545,3.600667584446584,0.013992540549679916,6.93375011204746,-0.2337772509015678
20.74682337140286,0.0,0.0,3.5446974222478644,-3.9999999999999916,-0.08022054185578079,3.5446974222478644,0.014217053822909083,6.94774265259714,-0.24361535758805294
20.79678283316196,0.0,0.0,3.4878292069562282,-3.9999999999999942,-0.084105726117061,3.4878292069562282,0.014452734021515388,6.961959706420049,-0.25546849637912816
20.84672788950069,0.0,0.0,3.4300182708701668,-3.999999999999985,-0.08865465758394167,3.4300182708701668,0.014700538742336178,6.976412440441564,-0.26935653009750393
20.89662392743423,0.0,0.0,3.3712161159008223,-4.0,-0.09381430058132266,3.3712161159008223,0.014961544647884906,6.9911129791839,-0.28512271723973437
20.946524624635096,0.0,0.0,3.3113699373092826,-3.9999999999999982,-0.09956622165572317,3.3113699373092826,0.015236967205008008,7.006074523831785,-0.30271680580464777
20.996461838297012,0.0,0.0,3.2504220684892506,-4.000000000000003,-0.10577341702674435,3.2504220684892506,0.015528184576710671,7.021311491036793,-0.3217262280432336
21.046428346384214,0.0,0.0,3.188309330182408,-3.999999999999991,-0.11202871954410981,3.188309330182408,0.015836766741186538,7.036839675613504,-0.34090834558834815
21.096359825090847,0.0,0.0,3.124962263217662,-3.680154849673849,-0.1177279264426321,3.124962263217662,0.016150880058517336,7.052676442354691,-0.35840865606897826
21.146274303000578,0.0,0.0,3.0655245236438087,-2.3643229691229877,-0.12229248898792734,3.0655245236438087,0.0164113180540191,7.068827322413208,-0.37244183252563984
21.196217290513474,0.0,0.0,3.0267228674151085,-1.340318230885629,-0.12541551358676103,3.0267228674151085,0.01657735862587674,7.085238640467227,-0.38205222077908746
21.246163862206206,0.0,0.0,3.004503931428917,-0.8374528670221204,-0.12725742887786762,3.004503931428917,0.016677417953514018,7.101815999093104,-0.38772382729763244
21.296118584420206,0.0,0.0,2.9905373799492203,-0.8913082771355284,-0.12843585242531422,2.9905373799492203,0.01675821262567358,7.118493417046618,-0.3913538169521746
21.34608324478525,0.0,0.0,2.9756006463259603,-1.2655070949760145,-0.12971413660744066,2.9756006463259603,0.016860725789117143,7.135251629672291,-0.3952926649158753
21.396057156711123,0.0,0.0,2.9542632782133875,-1.5691860211570319,-0.13157316546439068,2.9542632782133875,0.01699835238097736,7.1521123554614086,-0.4010233420428987
21.446044388063264,0.0,0.0,2.9275897012744565,-1.4936463962407476,-0.13395318697968842,2.9275897012744565,0.01715082665428326,7.169110707842386,-0.408364163377582
21.496253899332185,0.0,0.0,2.9019724308497366,-0.9765798779723294,-0.13629951910097243,2.9019724308497366,0.017276750124600098,7.18626153449667,-0.4156056852483329
21.546438305644333,0.0,0.0,2.885100304321296,-0.18968842616076095,-0.1378782739849505,2.885100304321296,0.017337148620793465,7.2035382846212705,-0.42048084005758524
21.596402164051593,0.0,0.0,2.8818116478853026,0.5853552622581503,-0.1381891517291742,2.8818116478853026,0.01731658670316768,7.220875433242064,-0.4214410735559792
21.646384446785518,0.0,0.0,2.8919480030363514,1.091362000450646,-0.1372342735375081,2.8919480030363514,0.017230220838403833,7.238192019945232,-0.41849192656455797
21.69638207143109,0.0,0.0,2.910752411318758,1.2056733520196574,-0.13548853344418443,2.910752411318758,0.01711390577943118,7.255422240783636,-0.41310220445981843
21.746614872081825,0.0,0.0,2.9313861914659936,0.9909487527127512,-0.13361055858247428,2.9313861914659936,0.0170047986171316,7.272536146563067,-0.40730708901315854
21.796801022429555,0.0,0.0,2.9482370754457716,0.6305849925170235,-0.1321053568465827,2.9482370754457716,0.01692556608287463,7.289540945180199,-0.402664402601162
21.846751581641552,0.0,0.0,2.9589100834074875,0.2957983919156092,-0.13116496030503097,2.9589100834074875,0.016880796592336985,7.306466511263073,-0.3997647609761944
21.896764457347224,0.0,0.0,2.9639033958937553,0.04418365372699808,-0.13072840535972868,2.9639033958937553,0.016864457098671355,7.32334730785541,-0.3984189216281098
21.946749394898102,0.0,0.0,2.964648529226497,-0.20042187636255143,-0.13066344468855193,2.964648529226497,0.01687195991550123,7.3402117649540815,-0.3982186699573054
21.996742955860455,0.0,0.0,2.9612670193623183,-0.5378023730289417,-0.13095862935775673,2.9612670193623183,0.01690755139222848,7.357083724869582,-0.39912865152309307
22.046813055376408,0.0,0.0,2.952174098101469,-0.9129146347609246,-0.13175730645636005,2.952174098101469,0.01697815933574404,7.373991276261811,-0.4015911313475919
22.09705098071054,0.0,0.0,2.9366744879725655,-1.1029517786309142,-0.13313545722235673,2.9366744879725655,0.017077732779882223,7.390969435597555,-0.4058414711769916
22.147268003722946,0.0,0.0,2.917838572228011,-0.9131471544534104,-0.13483920416970246,2.917838572228011,0.017179034135569086,7.408047168377437,-0.411098149718243
22.19733719792251,0.0,0.0,2.902151586090858,-0.330725578632231,-0.13628289917104994,2.902151586090858,0.01724240300631173,7.425226202513006,-0.4155543746008154
22.247352674227063,0.0,0.0,2.8964490823795854,0.4788931252915689,-0.13681338756514594,2.8964490823795854,0.017234820431309698,7.442468605519317,-0.41719226500982604
22.297376457382747,0.0,0.0,2.9047027193997743,1.2376290831202916,-0.13604656021724906,2.9047027193997743,0.017147691630945372,7.459703425950627,-0.4148247515287101
22.347498827230208,0.0,0.0,2.9259252012706107,1.64487895468464,-0.13410381670095972,2.9259252012706107,0.017004228783674764,7.476851117581572,-0.40882891585406234
22.397648598979156,0.0,0.0,2.95389509933752,1.5309121788874365,-0.13160558915949994,2.95389509933752,0.016850148394183608,7.493855346365247,-0.4011233168354235
22.4478255672068,0.0,0.0,2.9796911967302364,1.02655345107274,-0.12936219794484982,2.9796911967302364,0.016729001812438003,7.5107054947594305,-0.3942080862995798
22.49791684080906,0.0,0.0,2.9968644112737968,0.5630357485402973,-0.12790001391871902,2.9968644112737968,0.01665501266058816,7.5274344965718685,-0.38970309558557226
22.54810395576576,0.0,0.0,3.006241778794099,0.6113263904534084,-0.1271119216861084,3.006241778794099,0.01660101535976793,7.544089509232457,-0.3872756863131052
22.59836620198693,0.0,0.0,3.0163904175918477,1.405165379697809,-0.12626710219833367,3.0163904175918477,0.016509601572806676,7.560690524592225,-0.3846740938571232
22.64853009989913,0.0,0.0,3.03958913815456,2.4999999999999973,-0.12436695534765184,3.03958913815456,0.016336842583069194,7.577200126165032,-0.37882469001989977
22.69871761353113,0.0,0.0,3.080431244612233,2.499999999999997,-0.12061462261735453,3.080431244612233,0.016123055413507913,7.593536968748101,-0.3672816434931217
22.748928545648724,0.0,0.0,3.120738883146003,2.4999999999999853,-0.1147635344260262,3.120738883146003,0.0159174478312381,7.609660024161609,-0.3493031530456311
22.799344910732422,0.0,0.0,3.160532502724098,2.4999999999999947,-0.10723088180077639,3.160532502724098,0.015719511179443868,7.625577471992846,-0.32619326579480357
22.849753018096873,0.0,0.0,3.1998312806727074,2.4999999999999973,-0.09895384998384618,3.1998312806727074,0.015528780013639238,7.64129698317229,-0.30084273013995966
22.899973816995892,0.0,0.0,3.2386532307068054,2.5000000000000053,-0.09104027543033487,3.2386532307068054,0.015344827493270829,7.656825763185929,-0.27664435189344544
22.950085289390486,0.0,0.0,3.2770152994399826,2.5000000000000075,-0.08435839358692117,3.2770152994399826,0.01516726136013271,7.6721705906792,-0.25623961356305086
23.000061291240684,0.0,0.0,3.3149334528403145,2.500000000000011,-0.07924656970989974,3.3149334528403145,0.014995720417278346,7.687337852039333,-0.2406450832471756
23.050328500808106,0.0,0.0,3.3524227538835105,2.5000000000000018,-0.07544088321280247,3.3524227538835105,0.014829871436440802,7.702333572456611,-0.2290434222915124
23.100882924979377,0.0,0.0,3.3894974324746125,2.5000000000000084,-0.07220021082764803,3.3894974324746125,0.014669406433661743,7.717163443893052,-0.21916948411647527
23.15139824147877,0.0,0.0,3.426170948558767,2.500000000000009,-0.06860086250461042,3.426170948558767,0.014514040262413756,7.731832850326714,-0.20820811861881905
23.20170445616132,0.0,0.0,3.4624560492148015,2.499999999999997,-0.06395510767819412,3.4624560492148015,0.014363508481393535,7.746346890589128,-0.19406802473418203
23.25175979543959,0.0,0.0,3.4983648204182853,2.499999999999987,-0.05817260988393649,3.4983648204182853,0.014217565460692756,7.760710399070521,-0.17647975319019457
23.30166501455215,0.0,0.0,3.533908734070017,2.500000000000018,-0.051849362211310625,3.533908734070017,0.014075982695476772,7.774927964531214,-0.15726022853686095
23.351790867828342,0.0,0.0,3.5690986908087092,2.500000000000017,-0.04606246845051602,3.5690986908087092,0.01393854730082404,7.789003947226691,-0.13968204187620317
23.402038253048392,0.0,0.0,3.6039450590607696,2.4999999999999925,-0.041982469400468916,3.6039450590607696,0.013805060665165356,7.802942494527515,-0.12729439966961448
23.45210714653256,0.0,0.0,3.638457710723683,2.5000000000000018,-0.040410162739395336,3.638457710723683,0.013675337242943,7.81674755519268,-0.12252173776606948
23.502139385586506,0.0,0.0,3.6726460538310404,2.4999999999999907,-0.04142119361552967,3.6726460538310404,0.013549203469792076,7.830422892435623,-0.12559060265412608
23.552129664156453,0.0,0.0,3.7065190625055204,2.4999999999999893,-0.044349357414487194,3.7065190625055204,0.013426496785815324,7.843972095905415,-0.13448017186523312
23.602072836967764,0.0,0.0,3.7400853044700586,2.50000000000002,-0.04811296315462697,3.7400853044700586,0.013307064754448454,7.85739859269123,-0.1459094619469266
23.65213628214804,0.0,0.0,3.77335296635618,2.4999999999999893,-0.05163339001348401,3.77335296635618,0.013190764266052625,7.870705657445678,-0.15660401209297692
23.702243654572023,0.0,0.0,3.8063298770213114,2.5000000000000133,-0.05414409519159349,3.8063298770213114,0.013077460816770812,7.883896421711731,-0.1642335351888156
23.752168566621854,0.0,0.0,3.8390235290632386,2.5000000000000084,-0.05535558276935058,3.8390235290632386,0.012967027854383728,7.896973882528502,-0.16791573665992898
23.802186801614027,0.0,0.0,3.871441098699198,2.4999999999999822,-0.05545959473144762,3.871441098699198,0.012859346183930767,7.909940910382885,-0.1682318940347239
23.852508295150354,0.0,0.0,3.9035894641590247,2.5000000000000013,-0.05494690164088977,3.9035894641590247,0.012754303426748052,7.922800256566816,-0.16667353445364064
23.902805788014465,0.0,0.0,3.935475222725895,2.5000000000000178,-0.054322537273248976,3.935475222725895,0.012651793527341137,7.935554559993564,-0.16477586232887087
23.952862574538493,0.0,0.0,3.967104706544248,2.500000000000005,-0.053885055865254224,3.967104706544248,0.012551716303172509,7.948206353520906,-0.1634462728653571
24.002744203503713,0.0,0.0,3.9984839973021793,0.12127929437451926,-0.05365239126143613,3.9984839973021793,0.01250009497201707,7.960758069824078,-0.16273918633677995
24.05266863344272,0.0,0.0,4.0,0.0,-0.05341194952078547,4.0,0.012497726199804497,7.973258164796095,-0.1620084830258389
24.102719441604957,0.0,0.0,4.0,0.0,-0.05287665543886459,4.0,0.012497726199804497,7.9857558909959,-0.1603817897345198
24.152901592210505,0.0,0.0,4.0,0.0,-0.051916461212298814,4.0,0.012497726199804497,7.998253617195705,-0.15746410715862694
24.203066105479202,0.0,0.0,4.0,0.0,-0.050713836285805704,4.0,0.012497726199804497,8.01075134339551,-0.1538101755039075
24.252904146037707,0.0,0.0,4.0,0.0,-0.049680774700759,4.0,0.012497726199804497,8.023249069595314,-0.15067178418898597
24.302734305576017,0.0,0.0,4.0,0.0,-0.04918537390931423,4.0,0.012497726199804497,8.035746795795118,-0.1491668952429222
24.352683196699864,0.0,0.0,4.0,0.0,-0.04930731210480256,4.0,0.012497726199804497,8.048244521994922,-0.14953730251328343
24.402640840605077,0.0,0.0,4.0,0.0,-0.04978464585086816,4.0,0.012497726199804497,8.060742248194726,-0.15098732504759482
24.45257472179489,0.0,0.0,4.0,0.0,-0.05017584286768445,4.0,0.012497726199804497,8.07323997439453,-0.15217573677921553
24.502614372901615,0.0,0.0,4.0,0.0,-0.05015487487205849,4.0,0.012497726199804497,8.085737700594334,-0.15211203722900915
24.55249273860598,0.0,0.0,4.0,0.0,-0.04974882623426656,4.0,0.012497726199804497,8.098235426794139,-0.15087851147564943
24.602179089999794,0.0,0.0,4.0,0.0,-0.04932987402825845,4.0,0.012497726199804497,8.110733152993943,-0.14960583854499934
24.652084296067116,0.0,0.0,4.0,0.0,-0.04938826043177501,4.0,0.012497726199804497,8.123230879193747,-0.14978319879563856
24.701964776719574,0.0,0.0,4.0,0.0,-0.05029409304728606,4.0,0.012497726199804497,8.13572860539355,-0.15253497645489372
24.75190401537799,0.0,0.0,4.0,0.0,-0.05217425331531475,4.0,0.012497726199804497,8.148226331593355,-0.1582474152004278
24.801819571039236,0.0,0.0,4.0,0.0,-0.05488317107301917,4.0,0.012497726199804497,8.160724057793159,-0.16647982795442268
24.851674595644113,0.0,0.0,4.0,0.0,-0.05804630214639857,4.0,0.012497726199804497,8.173221783992963,-0.1760957071170788
24.901702980294353,0.0,0.0,4.0,0.0,-0.06117188671035014,4.0,0.012497726199804497,8.185719510192767,-0.18560091763556227
24.951572739589146,0.0,0.0,4.0,0.0,-0.06377425236097267,4.0,0.012497726199804497,8.198217236392571,-0.19351773690918014
25.001420259602178,0.0,0.0,4.0,0.0,-0.0654686253266451,4.0,0.012497726199804497,8.210714962592375,-0.1986737026854358
25.05124572975597,0.0,0.0,4.0,0.0,-0.06606005976445746,4.0,0.012497726199804497,8.223212688792179,-0.20047370199561917
25.10092595055358,0.0,0.0,4.0,0.0,-0.0655864924387295,4.0,0.012497726199804497,8.235710414991983,-0.1990324138051685
25.150792611627296,0.0,0.0,4.0,0.0,-0.06420876556456019,4.0,0.012497726199804497,8.248208141191787,-0.19483985016088493
25.200595201645434,0.0,0.0,4.0,0.0,-0.06199276855348703,4.0,0.012497726199804497,8.260705867391591,-0.18809789604768654
25.250391593289773,0.0,0.0,4.0,0.0,-0.058805776824584335,4.0,0.012497726199804497,8.273203593591395,-0.17840501975622167
25.30016570819158,0.0,0.0,4.0,-3.9219164036773257,-0.054444823989023644,4.0,0.012575251183320283,8.2857013197912,-0.16514752627907525
25.3499176983172,0.0,0.0,3.9506809161037735,-3.999999999999992,-0.04889861312205248,3.9506809161037735,0.0127358574375013,8.298276570974519,-0.1482958298189888
25.39985812620392,0.0,0.0,3.8997374863537684,-3.999999999999999,-0.042589693576966965,3.8997374863537684,0.012904446635511383,8.31101242841202,-0.12913776717323402
25.449825114122785,0.0,0.0,3.848119699811723,-3.9999999999999787,-0.03646374920701428,3.848119699811723,0.01307991356912104,8.323916875047532,-0.11054520788220873
25.49979605238343,0.0,0.0,3.795800045535239,-3.999999999999985,-0.031793670063297204,3.795800045535239,0.01326273899750457,8.336996788616652,-0.09637693072968573
25.54964600133363,0.0,0.0,3.742749089545221,-3.9999999999999902,-0.029721824898894404,3.742749089545221,0.013453452085772788,8.350259527614156,-0.0900926665127923
25.599568909483207,0.0,0.0,3.68893528120213,-3.9999999999999933,-0.03081460718362891,3.68893528120213,0.013652636857629652,8.36371297969993,-0.09340716401116923
25.64965282609427,0.0,0.0,3.6343247337716114,-4.000000000000003,-0.03491279192972005,3.6343247337716114,0.013860939731553215,8.37736561655756,-0.1058393453090394
25.699712988985148,0.0,0.0,3.5788809748453985,-3.9999999999999982,-0.04130083284111233,3.5788809748453985,0.014079078362325144,8.391226556289112,-0.1252252483667843
25.74953735080468,0.0,0.0,3.522564661396098,-4.000000000000002,-0.0490464802087349,3.522564661396098,0.01430785206384388,8.405305634651437,-0.14874498826110205
25.799332231530848,0.0,0.0,3.4653332531407224,-3.9999999999999942,-0.05737411608655384,3.4653332531407224,0.014548154158731695,8.419613486715281,-0.17405198057219473
